id,page,user,date,review
516,104,Anonymous,N/A,"Guys, AC cooling is good but I highly doubt that its inversion kit functions properly. The AC normally takes 5ampere current and rarely comes down and hence taking ample power. Cooling is good but even after good cooling in room, the current does not come down.  I called dawlance technician and he has himself noticed all current values, checked position of sensor but all in vain.  Would rather recommend all to go for atleast 1ton inverter of Any other company like gree or pel or electrolux as I have these air conditioners of 1.5 ton and they operate at much lower current range.  My room size was 12x12. Cooling is good but inverter doesn’t work properly to bring current down. Dissatisfied:( Color Family:White 0"
517,104,Anonymous,N/A,"Overall good experience.  AC was scratchless, delivered on time. Works good on solar, consuming less than 1kw at peak. Dawlance installed the AC without charges, only took Rs. 1800 for stand. One drawback is it does not have heating option.  Color Family:Antique White 0"
518,104,Anonymous,N/A,Really good product in this price. The packing is nice and delivered well in time. Installation kit is also complete. Thanks Color Family:White 0
519,105,Anonymous,N/A,ordered dawlance 0.75 ton ac from daraz mall at quiet reasonable price. order was delivered within 2 days of purchase with all the accessories and well packed. thank you daraz team for working so hard and saving our time  Color Family:White 0
520,105,Anonymous,N/A,nicely packed delivered in 2 days.. everything is included..  cooling is good..  but for inverter benefit room size must not exceed the size defined by company  Color Family:White 0
521,105,Anonymous,N/A,"Guys, AC cooling is good but I highly doubt that its inversion kit functions properly. The AC normally takes 5ampere current and rarely comes down and hence taking ample power. Cooling is good but even after good cooling in room, the current does not come down.  I called dawlance technician and he has himself noticed all current values, checked position of sensor but all in vain.  Would rather recommend all to go for atleast 1ton inverter of Any other company like gree or pel or electrolux as I have these air conditioners of 1.5 ton and they operate at much lower current range.  My room size was 12x12. Cooling is good but inverter doesn’t work properly to bring current down. Dissatisfied:( Color Family:White 0"
522,105,Anonymous,N/A,"Overall good experience.  AC was scratchless, delivered on time. Works good on solar, consuming less than 1kw at peak. Dawlance installed the AC without charges, only took Rs. 1800 for stand. One drawback is it does not have heating option.  Color Family:Antique White 0"
523,105,Anonymous,N/A,Really good product in this price. The packing is nice and delivered well in time. Installation kit is also complete. Thanks Color Family:White 0
524,106,Anonymous,N/A,i have received my order within 24 hours! delivery was quick and i am satisfyed ! giving 5 star super fast delivery  Color Family:White 0
525,106,Anonymous,N/A,"Installed today, outer pipe was only 8 meter. Have to purchase big pipe 10 ft to complete Installation. On 24 Degree Temperature, the power consumption is constantly 6.5-6.8. Which is double then the printed values. Even my old 1 ton split AC taking 5.5 -6 Amp.  Not expected this from Dawlance Reliable Hai  Need a call from customer service to find out energy efficiency.  Final Review on Energy Consumption and Performance after 1 week of Installation. Color Family:White 3"
526,106,Anonymous,N/A,impressive performance in a 9x11 room. better built quality and very good customer services by dawlance. daraz rider was also very accommodating   and helpful. Color Family:Antique White 0
527,106,Anonymous,N/A,thank you so much very fast dilvery  Color Family:Antique White 0
528,106,Anonymous,N/A,Delivered safely & on time superb 👍 Color Family:Antique White 0
529,107,Anonymous,N/A,Excellent experience with daraz well quality product and also a delivery service is good. Color Family:White 0
530,107,Anonymous,N/A,timely delivered 👍👍👍👍👍 Color Family:Antique White 0
531,107,Anonymous,N/A,delivery time was reasonable however free installation was super fast that was done in a day or two Color Family:Antique White 0
532,107,Anonymous,N/A,"Fast delivery, same day installation- they charged me for  the panels on which the air outer stands.  Color Family:Antique White 0"
533,107,Anonymous,N/A,It was my second AC . Last year I bought one for bedroom and it was wonderful. This year I bought second one for living room .  Color Family:Antique White 0
534,108,Anonymous,N/A,"The cooling is very good, better than expected, and is best for a 13x13 room. The power rating mentioned is the same. The only issue is that the material is of low quality. The plastic is lightweight, and so are the wires, including the mounting stand. Note: Installation is not included by Dawlance. Color Family:Antique White 0"
535,108,Anonymous,N/A,Delivered on time. Product Is In Good Condition as Mentioned By seller. Recommend to buy  Color Family:White 1
536,108,Anonymous,N/A,"Product is very very good. Good looks. Excellent cooling. i was afraid that 0.75 ton might be not enough for my 13x11 room, which was bigger than recommended. but the cooling is super cool. Air through is also very good on turbo mode. maximum speed is also fine. Package came earlier than expected and with good packing. Faced only two problems. It was not inverting even after 2 hours of continuous use on turbo mode. than i called support guy who came next day. he changed the position of indoor and outdoor sensors and after that now inverting in just half hour. and running on 1.5 to 2.3 amp range after inverting (depending on weather). and even sometimes works on .9 amp in after 3 4 hours. which is v v good. Happy with the purchase. Thanks Dawlance for great product with great product support. But sensors issue must not come because most of people don't check it weather its inverting or not. pics attached. One last thing i cant found the option to check room temperature in remote. Color Family:White 46"
537,108,Anonymous,N/A,Satisfied! Color Family:Antique White 0
538,108,Anonymous,N/A,Excellent product zero damage and fast delivery. and plus point Ramadan deal. Color Family:Antique White 0
539,109,Anonymous,N/A,"The cooling is very good, better than expected, and is best for a 13x13 room. The power rating mentioned is the same. The only issue is that the material is of low quality. The plastic is lightweight, and so are the wires, including the mounting stand. Note: Installation is not included by Dawlance. Color Family:Antique White 0"
540,109,Anonymous,N/A,Delivered on time. Product Is In Good Condition as Mentioned By seller. Recommend to buy  Color Family:White 1
541,109,Anonymous,N/A,"Product is very very good. Good looks. Excellent cooling. i was afraid that 0.75 ton might be not enough for my 13x11 room, which was bigger than recommended. but the cooling is super cool. Air through is also very good on turbo mode. maximum speed is also fine. Package came earlier than expected and with good packing. Faced only two problems. It was not inverting even after 2 hours of continuous use on turbo mode. than i called support guy who came next day. he changed the position of indoor and outdoor sensors and after that now inverting in just half hour. and running on 1.5 to 2.3 amp range after inverting (depending on weather). and even sometimes works on .9 amp in after 3 4 hours. which is v v good. Happy with the purchase. Thanks Dawlance for great product with great product support. But sensors issue must not come because most of people don't check it weather its inverting or not. pics attached. One last thing i cant found the option to check room temperature in remote. Color Family:White 46"
542,109,Anonymous,N/A,Satisfied! Color Family:Antique White 0
543,109,Anonymous,N/A,Excellent product zero damage and fast delivery. and plus point Ramadan deal. Color Family:Antique White 0
544,110,Anonymous,N/A,"The cooling is very good, better than expected, and is best for a 13x13 room. The power rating mentioned is the same. The only issue is that the material is of low quality. The plastic is lightweight, and so are the wires, including the mounting stand. Note: Installation is not included by Dawlance. Color Family:Antique White 0"
545,110,Anonymous,N/A,Delivered on time. Product Is In Good Condition as Mentioned By seller. Recommend to buy  Color Family:White 1
546,110,Anonymous,N/A,"Product is very very good. Good looks. Excellent cooling. i was afraid that 0.75 ton might be not enough for my 13x11 room, which was bigger than recommended. but the cooling is super cool. Air through is also very good on turbo mode. maximum speed is also fine. Package came earlier than expected and with good packing. Faced only two problems. It was not inverting even after 2 hours of continuous use on turbo mode. than i called support guy who came next day. he changed the position of indoor and outdoor sensors and after that now inverting in just half hour. and running on 1.5 to 2.3 amp range after inverting (depending on weather). and even sometimes works on .9 amp in after 3 4 hours. which is v v good. Happy with the purchase. Thanks Dawlance for great product with great product support. But sensors issue must not come because most of people don't check it weather its inverting or not. pics attached. One last thing i cant found the option to check room temperature in remote. Color Family:White 46"
547,110,Anonymous,N/A,Satisfied! Color Family:Antique White 0
548,110,Anonymous,N/A,Excellent product zero damage and fast delivery. and plus point Ramadan deal. Color Family:Antique White 0
549,111,Anonymous,N/A,Very well packed 👌🏻 delivery was a bit late but maybe that was due to Eid.  Color Family:Antique White 0
550,111,Anonymous,N/A,description was not well defined.. AC costs so good but cools so bad.. 🥲 Color Family:Antique White 1
551,111,Anonymous,N/A,The AC not working fine. I have just received it today and got started it. The blower is also making noise. Very very bad quality. Lid is also not closing properly.  Color Family:White 4
552,111,Anonymous,N/A,buhat hi best product he har chez thk he per delivery buhat sust he mere dost me mangwaya tha usko jaldi racived hogya lekin mujhe lait Mila  Color Family:Antique White 0
553,111,Anonymous,N/A,Buhat zabardast services highly recommended out class performance Ac Color Family:Antique White 0
554,112,Anonymous,N/A,Highly frustrating ! installed the ac after paying the amount and now the ac shows inverter card error. Very poor service by daraz no satisfactory response from their helplind Color Family:Antique White 2
555,112,Anonymous,N/A,"great service dawlance ,, I have got my order the very next day ,,what a service ,, highly appreciated 👍 recommended to all Color Family:Antique White 0"
556,112,Anonymous,N/A,Great quality great cooling n excellent delivery it's my  4th ac from daraz I'm 100 % satisfied thanx to daraz n thanks to dawlance company too recommend 100%  Color Family:Antique White 0
557,112,Anonymous,N/A,thank you seller and daraz . got little late but worth it . v good cooling and discounted price from market . thank you v much daraz and also seller. recommend 💯 Color Family:White 0
558,112,Anonymous,N/A,"Bad experience , official store se bhi ye masle hen.   First issue is they didn't send back grill.  Second issue is ke same size ke donon pipe bhej diye.  daraz support says ke Dawlance helpline pe raise Karen. Helpline walon ne bus request submit Karli, Two weeks hone wale, koi update nh he.  Not Recommended   Color Family:Antique White 3"
559,113,Anonymous,N/A,"I ordered a Dawlance AC on 28th May. The promised delivery date was 4th June. Despite several follow-up calls, I received the AC on 14th June.  After that, I kept requesting the Dawlance team for installation. They finally came after 4 days. Shockingly, the team came without any Dawlance uniforms which raised serious concerns about their professionalism.  instead of proceeding with the installation, they said, “Sell us this AC, which was completely inappropriate and unprofessional.  When the AC was finally installed, they demanded Rs. 2000 as an installation fee. I informed them that the installation was supposed to be free, but they argued and eventually took Rs. 1000 from me without giving any receipt.  Their customer service and maintenance team were completely unprofessional and disorganized. The whole experience was frustrating and stressful. I regret not choosing another brand, especially after being unfairly charged for a service that should have been free. 😒  Color Family:قدیم سفید 3"
560,113,Anonymous,N/A,Received my order timely and got free installation too from Dowlance.  Satisfying services and product. thumbs up 👍  Color Family:Antique White 0
561,113,Anonymous,N/A,"installation team were very non professional and untrained people, I don't know that this AC will work or not ,,,,,,,,,, they don't care about finishing just Kam Chalo Wala kaam karty Hain aur na ee Kisi ki sunty Hain aaap ko bolon gy k pipe ki length choti hai aur la k ao aur stand b Jo k Boht mehnga da rahy thy  Color Family:Antique White 0"
562,113,Anonymous,N/A,"Fast delivery and I'm still waiting for the Dawlance technician to install the AC After that, I'll review the product. Thanks, Daraz DEX, for the quick delivery.  Cooling Power:10  Energy Efficiency:10  Noise Level:10  Color Family:Antique White 0"
563,113,Anonymous,N/A,Cooling Power:good for a normal room  Energy Efficiency:gen mode is very helpful for save energy  Noise Level:very low noise   Color Family:Antique White 0
564,114,Anonymous,N/A,Very diappointed after 10 calls agent repeatedly show wrong number of installer. I dont understand stand why  Color Family:Antique White 1
565,114,Anonymous,N/A,Received order on time. And in this price range is best quality. And working good.  Cooling is good  Color Family:Antique White 0
566,114,Anonymous,N/A,product is good i bought  it on azadi sale only in 47k. Nicely packed Nd seller tremendously responded on chat helped me a lot for invoice because it wasn't with the box Nd very very cooperative I personally 💯 recommend this seller..  Color Family:White 0
567,114,Anonymous,N/A,Great product I perchez it seven time recommend 100 percent it takes only 2 or 3 amp on Gen mode n chill room with in 10 minutes   Color Family:Antique White 0
568,114,Anonymous,N/A,"Cooling Power:very good despite a small size   Energy Efficiency:Gen mode is excellent it consume 2A with turbo mode and than gradually decreases to 1.5 A after maintaining temperature ,good value for money in room size 12x12   Noise Level:mostly quiet   Color Family:Antique White 0"
569,115,Anonymous,N/A,Cooling Power:excellent for my 10'x12' room. ceiling 9'.  Noise Level:very quiet. excellent build quality.   Color Family:Antique White 0
570,115,Anonymous,N/A,"Dawlance AC Mega T+ 10 DC Inverter 0.75 Ton ٹی سی ایس کے ذریعے موصول ہوگیا ہے، مگر انکی سپورٹ ٹیم اور ٹیکنیکل ٹیم کی کارکردگی انتہائی ناقص ہے، ایک ہفتہ ہو رہا مگر ابھی تک اے سی کی انسٹال نہیں ہوا، روز ہی ان کی ٹیکنیکل ٹیم میں سے کسی کا فون آتا ہے کہ ہم اے سی انسٹال کرنے صبح آ رہے ہیں، دوپہر کو آ رہے، شام کو آ رہے ہیں مگر نا آنا تھا نا ابھی تک آئے ہیں۔ اب دیکھتے ہیں مزید یہ کتنے دن لیتے ہیں انسٹال کرنے میں۔   The Dawlance AC Mega T+ 10 DC Inverter 0.75 Ton was delivered successfully through TCS, but their support and technical team performance has been extremely disappointing. It has been a week already, and the AC is still not installed. Every day, someone from their technical team calls and says they will come for installation in the morning, afternoon, or evening, but no one actually shows up. Now let’s see how many more days they take to complete the installation. Color Family:Antique White 1"
571,115,Anonymous,N/A,v nice its work well my room size 12×7 well paked by seller and tcs too good delivery on time I satisfied all of you and dawlance sprinter 10 is to good 👍 consumption is first 5.7 to last was 2.0 that's good MashahAllah nice product  Color Family:White 0
572,115,Anonymous,N/A,AC had received to me the day before yesterday but no installation team has reached yet even though that they assured the team will reach within 24 hours after booking free split installation.  Now this AC is useless until and unless it has been installed. how could I place the performance review right now?  Color Family:Antique White 0
573,115,Anonymous,N/A,"The build quality is excellent, the installation process is fast, and the professional team handles everything with great care. Color Family:Antique White 0"
574,116,Anonymous,N/A,best Quality hay bus Price kay hisab say Theek hay 19 C temperature kam nahi kartha baki sab Theek hah   Color Family:Antique White 0
575,116,Anonymous,N/A,Fastest delivery received before estimated delivery date Dawlance 0.75 ton inverter heat & cool AC is highly recommend for energy saver and best for a small room then 1 ton inverter AC. Color Family:White 0
576,116,Anonymous,N/A,27 May ko deliver hoa after 10 days of Order .. or Installation k bad sey chala nahe hy . 3 bar Dawlance k technical staff ney visit kia aik to un k pas Cerhi nahe hoti office furniture k oper charh k indoor and outdoor unit ko theak karny k koshish karty hain . or us k elawa abhi tak Unit chal nahe saqa . they said PCB card kharab hy ... new ay ga karachi sey or is bat ko b Aik Hafta ho chuka hy   Color Family:Antique White 1
577,116,Anonymous,N/A,"The product is of fine quality but the worst experience with the installation team. Highly kaam chor thy, first misguided me to return the product because of the room size issue but when I said that Daraz has no policy for return so kindly install my unit. They said they will come tomorrow and finally after passing a few days that day comes and is installed. Now you can see how professionally they install the outdoor unit. The water is consistently dropping and the angel is down from the right side. I have highlighted it in my picture. # Dawlance needs to improve service quality with products. Customer satisfaction should be mandatory after selling the product.  Color Family:Antique White 0"
578,116,Anonymous,N/A,haven't installed it yet.  No one is coming from dawlance for installation. Have called the helpline several times.   Color Family:Antique White 0
579,117,Anonymous,N/A,Behtreen Service by daraz and dawalance mein kiya neighbour bhi khush horhay thye jab aya awesome packing thi order delivered in 2 Days 10×10 room cooling good checked in 39c  Color Family:White 0
580,117,Anonymous,N/A,"Very bad experience. AC compressor shut down and  shows E8 and F2 errors within few mins after first time switching ON.   Dawlance instalation team is not aware of this error and unable to fix it.   Moreover, AC flpper is twisted as its shown in pics.  very dissappointed.  Color Family:Antique White 1"
581,117,Anonymous,N/A,"The official Dawalence services were acquired to install this AC and the technician came after 2 days. After installation AC didn't work because 2 jacks were not plugged in. imagine what the product quality will be, if the product is not assembled completely at the factory.  After all, the so called  ""company technician"" said my senior technician will come and plug-in these .  now it's been two more days passed and no technician came when called again on the helpline, there  response is so pathetic and unprofessional.   very very poor Dawalence after sales service.   So, ""think before you buy Dawalence"" and if once purchased "" keep praying that your product is manufactured properly"" then keep praying"" you do not require after sales service"".  Color Family:Antique White 6"
582,117,Anonymous,N/A,parcel to a gaya ha but koi lagany nai aya abhi tak naw hi contact kiya ha or parcel open b nai karwaya hum sy   Color Family:Antique White 0
583,117,Anonymous,N/A,"Cooling Power:Nice cooling in a 150 sq ft bed room  Energy Efficiency:Taking around 800watt after 3 hours.  Noise Level:Almost silent.   Shipping through TCS, Karachi to Lahore took 9 days, Disappointed !   Color Family:Antique White 1"
584,118,Anonymous,N/A,packing is good just received I will give full review after installation...   after using one week I am totally satisfied with it's performance... it's working great in my 10*10 room...  Color Family:Antique White 0
585,118,Anonymous,N/A,bhot Acha bhot pyari chez he mujhy bhot pasand ai bijli ki bachat he colling bhot achi he bhot munasib peso me bhot brya chez he I like you    Color Family:Antique White 0
586,118,Anonymous,N/A,"Very good product, we are satisfied with it, delivered very quickly and safe,  recommendation 10 /10.   Color Family:Antique White 0"
587,118,Anonymous,N/A,Fantastic service... Everything included in package... Good experience after buying something expensive. The AC is great good design. Color Family:White 0
588,118,Anonymous,N/A,5 June ko mughse yeh galti hogai ke meine Dawlance se ac mangwaliya agr yehi ac Kisi AUR company se mangwaya hota tu ab tak installation hojati 11 din hochuke Hain esko mere paas deliver hoye installation ho hi nhi rhi Dawlance ki Janib se bhot hi poor helpline facility bhi hai aur bhot hi bekaar installation  facility provide ki jarhi hai helpline number par bar bar Bewakoof banadete hain  Color Family:Antique White 1
589,119,Anonymous,N/A,"working awesome, great saving a well, golden fins  recommended for everyone, now waiting for e- invoice Color Family:White 0"
590,119,Anonymous,N/A,ac k outer ki jali me yh defect h installation team ne b kch nhi bataya install krdia mujhe yh outer exchange krwana h .kindly help asap  Color Family:Antique White 0
591,119,Anonymous,N/A,Well packed. Deliver on time. just one issue that is 4years PCB warranty doesnot mentioned anywhere on package or warranty card documents. only 1 year parts warranty as mentioned on warranty card. otherwise 100% satisfied must recommended for smaller rooms.  Color Family:White 0
592,119,Anonymous,N/A,Sorry To Say This is First & Last Experience For Me Because Yours Technicians Came For Ac Fitting Rudely Behaviour With My Family And Taken 1000 Rupees For Fitted Outdoor Unit  Not Free installation   Color Family:Antique White 1
593,119,Anonymous,N/A,"compressor ki back side ki grill hi nahi h, jbky youtube pay b dekha unboxing me grill h aur yahan pay kisi ne review me pocture upload ki h us me b grill h, mera indoor unit me dawlace ka top left pay jo sticker h wo b nahi tha, I thinki mujhy used AC ya returned product ya repair product di hai, complain krny pay koi action nhi h aur daraz chat pay toh attitude hi khtm nhi hotay h, kisi baat ka reply nahi krty   Cooling Power:cooling is not good, my room size is 10x10 but still it's not cooling properly  Energy Efficiency:takes more ampere as compare to tcl 1 ton Ac  Noise Level:normal h noise   Color Family:Antique White 0"
594,120,Anonymous,N/A,AC unit received timely and team also reached very next day but very very pathetic and unprofessional team n install kia unit na koi saman . Ac fit kia or jany lagy m n Kaha Bhai on kr k check to kro kehty hmara Kam nai ha hm n bs install krna tha or JB on kia to no any cooling then team said company ko call kren .......third class behavior.  Color Family:Antique White 1
595,120,Anonymous,N/A,received this but no one came for installation and it was mentioned that installation is free of cost by company  Color Family:Antique White 0
596,120,Anonymous,N/A,Cooling Power:good for 10*11 size room  Energy Efficiency:yes energy efficient  Noise Level:no noise   Color Family:Antique White 0
597,120,Anonymous,N/A,"nice product for a smaller room. it's my 3rd purchase of the same model. delivery was late, but that's ok.  Color Family:Antique White 0"
598,120,Anonymous,N/A,بہترین اے سی ہے۔ دو سے تین دن ہوئے ہیں کمرے میں لگایا ہے۔ 12 فٹ کا کمرہ ہے۔ لیکن اس میں بھی یہ اے سی بہترین کام کر رہا ہے۔ Color Family:Antique White 1
599,121,Anonymous,N/A,I got this product within time and well packed. Using it since June. I am totally satisfied with it and would recommend to others. My room size is 17*5.5 so it is perfect for this size of room. Only negative is sluggish response of remote. It takes couple of seconds for ac unit to respond but it can be ignored due to good performance.  Color Family:White 0
600,121,Anonymous,N/A,"Highly recommend, seller , delivery service and installation team was very cooperative  installation is completed in one call only Its really amazing    Color Family:Antique White 0"
601,121,Anonymous,N/A,"Noise Level:9  Energy Efficiency:10  Cooling Power:6   I'm using this for more than a week ,its not for chilling the room but pretty effective in maintaining the sophisticated room temperature.  Gen mode is good,if you want to run this for whole night.  Color Family:Antique White 0"
602,121,Anonymous,N/A,What a ac n cooling amazing dawlance 0.75 ton ac yr Kamal ki cheese he Mera ye daraz se 6 ac he all the ac r cooling perfectly this is the latest model ap is ko 1000 we pe by chala sakty hen or 800 we 600 wa or 400 watt pe bhi Mera 12  14 ka room he or men isy 3a pe chalata hon zabardast cooling hoti he 100%satisfied thanx to dawlance thank to daraz   Color Family:Antique White 0
603,121,Anonymous,N/A,Zabardast cheez hai.throw bhi achi hain cooling bhi fit karta hai. 10 x 10 k kamre k liye behtreen hai.  Color Family:White 0
604,122,Anonymous,N/A,"I bought and installed two of these and literally if you know what it is and how to use it, you WILL 100% appreciate it.   Energy Efficiency:Excellent  Cooling Power:Excellent on Gen Mode OFF  Noise Level:Zero  Color Family:Antique White 0"
605,122,Anonymous,N/A,"Cooling Power:  not so good but ok for the 11x10 room size.  Energy Efficiency:  not tested yet  Delivered before time, Outdoor unit grill is missing from Dawlance.  Free installation:  Dawlance sent local unprofessional AC fitter for installation, they damaged the outdoor unit fins and they don’t even know how to put the outdoor angles on the wall.  On complaint they sent another team of local vendors who try to repair fins with the screw driver. Very unprofessional and disgusting installation service from Dawlance.  Honest opinion: Do not go with Dawlance free installation if you have any better AC technician.  Color Family:Antique White 0"
606,122,Anonymous,N/A,Installation service bht Bure hy company sy Jo technician aaey thy wo company k lg he nh rhy thy na he unko kaam krna aarha tha. or na he unhony company ki koi tee shirt wagera pehni hue the  ghar sy choron ki tarhan chup chap Nikal gaey or jb call ki k kaam chor kr chaly gaey hum company my complain krdengy to kaha han krdi jaa Nikal... itni bari company hy itna bara brand hy or kaam krny log kesy rkhy huay hain inhony. indoor unit k wire bhi aagy peechy lga kr chaly gaey. fix bhi nh kia kch or bhag gaey   Color Family:Antique White 0
607,122,Anonymous,N/A,ماشاءاللہ بہت اچھا اے سی ہے ایک چھوٹے روم کے لیے فاسٹ ڈیلوری اچھی پیکنگ اور بہترین حالت میں موصول ہوا شکریہ دراز شکریہ ڈاولینس ہوم ڈیلیوری نہیں ملی بلکہ ٹی سی ایس آفس سے اپنے خرچ پر لانا پڑا ہے Color Family:White 0
608,122,Anonymous,N/A,"ultrafast delivery. Had it installed yesterday for my small office,  about 150 sq ft. Cooling is perfect. Power consumption is minimal as mentioned. You cannot go wrong with Dawlance.  I am already using four Dawlance Invertor ACs at my residence. Never had an aftersales issue. Bravo Dawlance..  Color Family:Antique White 0"
609,123,Anonymous,N/A,very good ac cooling is good and energy efficient and 10 years warranty for compressor I am satisfied  Color Family:Antique White 0
610,123,Anonymous,N/A,Excellent product excellent cooling energy 3ap only 100 percent satisfied it is my 7nth ac from daraz thanks to daraz and thanks to dawlance too n free installation boys r very honest n professional   Color Family:Antique White 0
611,123,Anonymous,N/A,"❌ ABSOLUTE NIGHTMARE! DO NOT WASTE A SINGLE PENNY ON THIS TRASH COMBO!  Buying an AC from Daraz was the absolute biggest mistake of my life, and choosing Dawlance was the second. Together, Daraz and Dawlance form the ultimate ""worse combo"" of fraud and incompetence. If you want to throw your hard-earned money down the drain and humiliate yourself, only then go ahead and order this. We have been mentally tortured and humiliated just trying to get a basic installation. We are completely exhausted from calling their customer support repeatedly. Every single time you call, their brainless agents repeat the exact same scripted lie, I have forwarded your complaint. You will receive a callback within 30 minutes. Let me tell you, THAT 30 MINUTES NEVER COMES. It is a total scam to get you off the phone. Dawlance has the most pathetic, third-class customer service in existence. They do not care about their customers once the product is sold. They will NEVER come to install your AC. You will end  Color Family:Antique White 3"
612,123,Anonymous,N/A,"Cooling Power:its great powerful for small houses like 2.5 marla to maximu 5 marla house.  Energy Efficiency:maximum ampere is 4.5A which is half from the 1 ton inverter which take almost 7-8A.  Noise Level:no noise Alhamdullillah   overall efficiency, packing, delivery, installation everything is very satisfied and timely... thanks  Color Family:Antique White 0"
613,123,Anonymous,N/A,Energy Efficiency:excellent  Cooling Power:power full cooling  i have bought 2 pieces m happy with the purchase  Color Family:Antique White 0
614,124,Anonymous,N/A,Cooling Power:very good   Energy Efficiency:good   Noise Level:high   not bad good ac but this is cool only not heat and cool  Color Family:Antique White 0
615,124,Anonymous,N/A,"Masha Allah! The Dawlance AC is excellent in quality. Very fast and timely delivery by Daraz. Now just waiting for the installation to complete the experience. Heartfelt thanks to Daraz, Dawlance, and the courier team. Jazak Allah Khair!  Color Family:Antique White 0"
616,124,Anonymous,N/A,dawlance ki dilevery aor installation sevis intahai bekar hay aor ghatya compny hay dawlance...  may nay 28 date ko order kia tha eid say phalay milna tha laykn eid k bad 11 date ko mila tha us k bad 15 date tk installation  team ka intzae kia phir b vo nhy ay..... end may private bnday say install kraya tha...  mera room 1st floor pr hay aor room 10/11 ka hay kamray may celling hay 3 side say cover hay room sirf ek side say dhoop prtee hay wo b 1 bjy k bad....  ac ki cooling bs guzara hay koi itne khas nhy hay jesa aor log bta rahay hain chill wesa kuch nhy hay... aor yea 5.2 amps  leay hay aor still 5 pr he rahata hay kam nhy krta chahay pora din he chalay still 5 amps...  mera mashwra yea hay k ap yea na lain dawlance 0.75 ap 1 ton laga lain wo behater option hay.... aor may kbe zindgi may dawlance ki koi cheez nhy lon ga may yea lay kr pachta raha hon...  Cooling Power:10/5  Energy Efficiency:10/6  Noise Level:10/10  Color Family:Antique White 0
617,124,Anonymous,N/A,pathetic customer service by Dawlance. they have committed for installation yesterday within 24 hours and nobody contacted even in more than 28 hours. Now one of the staff member is saying that the activities will start after 5 days.  Color Family:Antique White 0
618,124,Anonymous,N/A,package received and installed. all the components were complete. received well before time. the package was very packed. it's been working super cool till now. thank you for the services. Color Family:White 0
619,125,Anonymous,N/A,اےسی تو اچھا ھیے پر 12 ھزار بینک نے سروس چارجز لے لیے ھیں جبکہ دراز پے 6 ماہ کی اقساط پر بینک مارک اپ 0 پرسنٹ بتایا گیا تھا سب جھوٹ بولتے ھیں لفظوں کا ہیر پھیر ھیے اور کچھ نہیں۔ بہرحال ڈاولینس میری چوائیس تھی۔  Color Family:Antique White 0
620,125,Anonymous,N/A,Cooling Power:good   Energy Efficiency:very good   Noise Level:zero   Alhamdulillah ye mera dusra order tha bohat zabardast chez bnai ha Dawlance ny  Color Family:Antique White 0
621,125,Anonymous,N/A,This is my 10th ac from daraz 0.75 ton dawlance ac is the best zabardast cooling he in 12/12 room it consume only 3 amp on l 2 such me maza a Gia now I m going to purchase two more ac from daraz 100% recommend   Color Family:Antique White 0
622,125,Anonymous,N/A,Cooling Power: Awesome   Energy Efficiency:Great  Noise Level:Less    Wow very nice Product as always Dawlance reliable hay   Color Family:Antique White 0
623,125,Anonymous,N/A,"Very disappointing experience with Dawlance.  The support channels took far too long to coordinate and connect us with the installation team. After wasting almost the entire day waiting for the installation, we were shocked to find that the Air Conditioner’s outdoor unit had no gas at all, with the gauges showing 0 pressure. This level of negligence and poor quality control is completely unacceptable from a brand like Dawlance. The whole experience was frustrating, time-consuming, and highly unprofessional. I hope Dawlance takes this matter seriously and arranges an urgent replacement or immediate resolution. Customers expect much better service and reliability…..  Color Family:Antique White 2"
624,126,Anonymous,N/A,This is the best thing ever purchase from Daraz pk best value of money  it works very fine and cool down the room quick and easy   Color Family:Antique White 0
625,126,Anonymous,N/A,delivered on b4 time ... Highly recommended ....  I m using it in 12*12 room on ground floor  and it is working v v good   even in these days. Feeling chill 😊😊😊😊😊😊 ..    really Dawlance is reliable  Color Family:White 0
626,126,Anonymous,N/A,received today alhamdulillah.  installation kab hogi? dawlance ki taraf say? or warranty card bhi nhi hai.  plzz answer  Color Family:Antique White 0
627,126,Anonymous,N/A,very nice product pefect for small room 10×12  after use i am satisfied Right time delivery and installation in one day.   Color Family:Antique White 0
628,126,Anonymous,N/A,very good in relation to the price. However. The installer are dodgy and took 600 for just placing outer on stand that i already have purchased myself. Saying only thing which come out of box is free to install. This kind of local dealer should be banned to avoid damage name of company.  Color Family:Antique White 1
629,127,Anonymous,N/A,"Cooling Power:Excellent for small rooms  Energy Efficiency:Maximum Energy consumption is 1  around 1100w and minimum Energy consumption is around 450w when it locks at 2amp  Noise Level:Zero  Also they offered market competitive price, Satisfied from shopping with them.  Color Family:Antique White 0"
630,127,Anonymous,N/A,"Cooling Power:Good  Delivered on time, free installation within a day by dawlance. recommended for small rooms.  Color Family:Antique White 0"
631,127,Anonymous,N/A,received one of the best experience   Color Family:Antique White 0
632,127,Anonymous,N/A,Kamal ka ac he I have perchez 10th time from daraz 100 % satisfied thanx to thank to dawlance too   Color Family:Antique White 0
633,127,Anonymous,N/A,thanks u draz very good service and delivery service very good  Color Family:Antique White 0
634,128,Anonymous,N/A,love it ❤  Color Family:Antique White 0
635,128,Anonymous,N/A,Noise Level:   Easily installed but team didnt worked proper thats why ac is not working properly  Color Family:Antique White 0
